spat_temp_id,spat_temp_id_str,fishnet_id,temp_day_id
35044,899_22,899,22
35045,899_23,899,23
35046,899_24,899,24
35047,899_25,899,25
35048,899_26,899,26
35049,899_27,899,27
35050,899_28,899,28
35051,899_29,899,29
35052,899_30,899,30
35053,899_31,899,31
35054,899_32,899,32
35055,899_33,899,33
35056,899_34,899,34
35057,899_35,899,35
35058,899_36,899,36
35059,899_37,899,37
35060,899_38,899,38
35061,899_39,899,39
35062,900_1,900,1
35063,900_2,900,2
35064,900_3,900,3
35065,900_4,900,4
35066,900_5,900,5
35067,900_6,900,6
35068,900_7,900,7
35069,900_8,900,8
35070,900_9,900,9
35071,900_10,900,10
35072,900_11,900,11
35073,900_12,900,12
35074,900_13,900,13
35075,900_14,900,14
35076,900_15,900,15
35077,900_16,900,16
35078,900_17,900,17
35079,900_18,900,18
35080,900_19,900,19
35081,900_20,900,20
35082,900_21,900,21
35083,900_22,900,22
35084,900_23,900,23
35085,900_24,900,24
35086,900_25,900,25
35087,900_26,900,26
35088,900_27,900,27
35089,900_28,900,28
35090,900_29,900,29
35091,900_30,900,30
35092,900_31,900,31
35093,900_32,900,32
35094,900_33,900,33
35095,900_34,900,34
35096,900_35,900,35
35097,900_36,900,36
35098,900_37,900,37
35099,900_38,900,38
35100,900_39,900,39
35101,901_1,901,1
35102,901_2,901,2
35103,901_3,901,3
35104,901_4,901,4
35105,901_5,901,5
35106,901_6,901,6
35107,901_7,901,7
35108,901_8,901,8
35109,901_9,901,9
35110,901_10,901,10
35111,901_11,901,11
35112,901_12,901,12
35113,901_13,901,13
35114,901_14,901,14
35115,901_15,901,15
35116,901_16,901,16
35117,901_17,901,17
35118,901_18,901,18
35119,901_19,901,19
35120,901_20,901,20
35121,901_21,901,21
35122,901_22,901,22
35123,901_23,901,23
35124,901_24,901,24
35125,901_25,901,25
35126,901_26,901,26
35127,901_27,901,27
35128,901_28,901,28
35129,901_29,901,29
35130,901_30,901,30
35131,901_31,901,31
35132,901_32,901,32
35133,901_33,901,33
35134,901_34,901,34
35135,901_35,901,35
35136,901_36,901,36
35137,901_37,901,37
35138,901_38,901,38
35139,901_39,901,39
35140,902_1,902,1
35141,902_2,902,2
35142,902_3,902,3
35143,902_4,902,4
35144,902_5,902,5
35145,902_6,902,6
35146,902_7,902,7
35147,902_8,902,8
35148,902_9,902,9
35149,902_10,902,10
35150,902_11,902,11
35151,902_12,902,12
35152,902_13,902,13
35153,902_14,902,14
35154,902_15,902,15
35155,902_16,902,16
35156,902_17,902,17
35157,902_18,902,18
35158,902_19,902,19
35159,902_20,902,20
35160,902_21,902,21
35161,902_22,902,22
35162,902_23,902,23
35163,902_24,902,24
35164,902_25,902,25
35165,902_26,902,26
35166,902_27,902,27
35167,902_28,902,28
35168,902_29,902,29
35169,902_30,902,30
35170,902_31,902,31
35171,902_32,902,32
35172,902_33,902,33
35173,902_34,902,34
35174,902_35,902,35
35175,902_36,902,36
35176,902_37,902,37
35177,902_38,902,38
35178,902_39,902,39
35179,903_1,903,1
35180,903_2,903,2
35181,903_3,903,3
35182,903_4,903,4
35183,903_5,903,5
35184,903_6,903,6
35185,903_7,903,7
35186,903_8,903,8
35187,903_9,903,9
35188,903_10,903,10
35189,903_11,903,11
35190,903_12,903,12
35191,903_13,903,13
35192,903_14,903,14
35193,903_15,903,15
35194,903_16,903,16
35195,903_17,903,17
35196,903_18,903,18
35197,903_19,903,19
35198,903_20,903,20
35199,903_21,903,21
35200,903_22,903,22
35201,903_23,903,23
35202,903_24,903,24
35203,903_25,903,25
35204,903_26,903,26
35205,903_27,903,27
35206,903_28,903,28
35207,903_29,903,29
35208,903_30,903,30
35209,903_31,903,31
35210,903_32,903,32
35211,903_33,903,33
35212,903_34,903,34
35213,903_35,903,35
35214,903_36,903,36
35215,903_37,903,37
35216,903_38,903,38
35217,903_39,903,39
35218,904_1,904,1
35219,904_2,904,2
35220,904_3,904,3
35221,904_4,904,4
35222,904_5,904,5
35223,904_6,904,6
35224,904_7,904,7
35225,904_8,904,8
35226,904_9,904,9
35227,904_10,904,10
35228,904_11,904,11
35229,904_12,904,12
35230,904_13,904,13
35231,904_14,904,14
35232,904_15,904,15
35233,904_16,904,16
35234,904_17,904,17
35235,904_18,904,18
35236,904_19,904,19
35237,904_20,904,20
35238,904_21,904,21
35239,904_22,904,22
35240,904_23,904,23
35241,904_24,904,24
35242,904_25,904,25
35243,904_26,904,26
35244,904_27,904,27
35245,904_28,904,28
35246,904_29,904,29
35247,904_30,904,30
35248,904_31,904,31
35249,904_32,904,32
35250,904_33,904,33
35251,904_34,904,34
35252,904_35,904,35
35253,904_36,904,36
35254,904_37,904,37
35255,904_38,904,38
35256,904_39,904,39
35257,905_1,905,1
35258,905_2,905,2
35259,905_3,905,3
35260,905_4,905,4
35261,905_5,905,5
35262,905_6,905,6
35263,905_7,905,7
35264,905_8,905,8
35265,905_9,905,9
35266,905_10,905,10
35267,905_11,905,11
35268,905_12,905,12
35269,905_13,905,13
35270,905_14,905,14
35271,905_15,905,15
35272,905_16,905,16
35273,905_17,905,17
35274,905_18,905,18
35275,905_19,905,19
35276,905_20,905,20
35277,905_21,905,21
35278,905_22,905,22
35279,905_23,905,23
35280,905_24,905,24
35281,905_25,905,25
35282,905_26,905,26
35283,905_27,905,27
35284,905_28,905,28
35285,905_29,905,29
35286,905_30,905,30
35287,905_31,905,31
35288,905_32,905,32
35289,905_33,905,33
35290,905_34,905,34
35291,905_35,905,35
35292,905_36,905,36
35293,905_37,905,37
35294,905_38,905,38
35295,905_39,905,39
35296,906_1,906,1
35297,906_2,906,2
35298,906_3,906,3
35299,906_4,906,4
35300,906_5,906,5
35301,906_6,906,6
35302,906_7,906,7
35303,906_8,906,8
35304,906_9,906,9
35305,906_10,906,10
35306,906_11,906,11
35307,906_12,906,12
35308,906_13,906,13
35309,906_14,906,14
35310,906_15,906,15
35311,906_16,906,16
35312,906_17,906,17
35313,906_18,906,18
35314,906_19,906,19
35315,906_20,906,20
35316,906_21,906,21
35317,906_22,906,22
35318,906_23,906,23
35319,906_24,906,24
35320,906_25,906,25
35321,906_26,906,26
35322,906_27,906,27
35323,906_28,906,28
35324,906_29,906,29
35325,906_30,906,30
35326,906_31,906,31
35327,906_32,906,32
35328,906_33,906,33
35329,906_34,906,34
35330,906_35,906,35
35331,906_36,906,36
35332,906_37,906,37
35333,906_38,906,38
35334,906_39,906,39
35335,907_1,907,1
35336,907_2,907,2
35337,907_3,907,3
35338,907_4,907,4
35339,907_5,907,5
35340,907_6,907,6
35341,907_7,907,7
35342,907_8,907,8
35343,907_9,907,9
35344,907_10,907,10
35345,907_11,907,11
35346,907_12,907,12
35347,907_13,907,13
35348,907_14,907,14
35349,907_15,907,15
35350,907_16,907,16
35351,907_17,907,17
35352,907_18,907,18
35353,907_19,907,19
35354,907_20,907,20
35355,907_21,907,21
35356,907_22,907,22
35357,907_23,907,23
35358,907_24,907,24
35359,907_25,907,25
35360,907_26,907,26
35361,907_27,907,27
35362,907_28,907,28
35363,907_29,907,29
35364,907_30,907,30
35365,907_31,907,31
35366,907_32,907,32
35367,907_33,907,33
35368,907_34,907,34
35369,907_35,907,35
35370,907_36,907,36
35371,907_37,907,37
35372,907_38,907,38
35373,907_39,907,39
35374,908_1,908,1
35375,908_2,908,2
35376,908_3,908,3
35377,908_4,908,4
35378,908_5,908,5
35379,908_6,908,6
35380,908_7,908,7
35381,908_8,908,8
35382,908_9,908,9
35383,908_10,908,10
35384,908_11,908,11
35385,908_12,908,12
35386,908_13,908,13
35387,908_14,908,14
35388,908_15,908,15
35389,908_16,908,16
35390,908_17,908,17
35391,908_18,908,18
35392,908_19,908,19
35393,908_20,908,20
35394,908_21,908,21
35395,908_22,908,22
35396,908_23,908,23
35397,908_24,908,24
35398,908_25,908,25
35399,908_26,908,26
35400,908_27,908,27
35401,908_28,908,28
35402,908_29,908,29
35403,908_30,908,30
35404,908_31,908,31
35405,908_32,908,32
35406,908_33,908,33
35407,908_34,908,34
35408,908_35,908,35
35409,908_36,908,36
35410,908_37,908,37
35411,908_38,908,38
35412,908_39,908,39
35413,909_1,909,1
35414,909_2,909,2
35415,909_3,909,3
35416,909_4,909,4
35417,909_5,909,5
35418,909_6,909,6
35419,909_7,909,7
35420,909_8,909,8
35421,909_9,909,9
35422,909_10,909,10
35423,909_11,909,11
35424,909_12,909,12
35425,909_13,909,13
35426,909_14,909,14
35427,909_15,909,15
35428,909_16,909,16
35429,909_17,909,17
35430,909_18,909,18
35431,909_19,909,19
35432,909_20,909,20
35433,909_21,909,21
35434,909_22,909,22
35435,909_23,909,23
35436,909_24,909,24
35437,909_25,909,25
35438,909_26,909,26
35439,909_27,909,27
35440,909_28,909,28
35441,909_29,909,29
35442,909_30,909,30
35443,909_31,909,31
35444,909_32,909,32
35445,909_33,909,33
35446,909_34,909,34
35447,909_35,909,35
35448,909_36,909,36
35449,909_37,909,37
35450,909_38,909,38
35451,909_39,909,39
35452,910_1,910,1
35453,910_2,910,2
35454,910_3,910,3
35455,910_4,910,4
35456,910_5,910,5
35457,910_6,910,6
35458,910_7,910,7
35459,910_8,910,8
35460,910_9,910,9
35461,910_10,910,10
35462,910_11,910,11
35463,910_12,910,12
35464,910_13,910,13
35465,910_14,910,14
35466,910_15,910,15
35467,910_16,910,16
35468,910_17,910,17
35469,910_18,910,18
35470,910_19,910,19
35471,910_20,910,20
35472,910_21,910,21
35473,910_22,910,22
35474,910_23,910,23
35475,910_24,910,24
35476,910_25,910,25
35477,910_26,910,26
35478,910_27,910,27
35479,910_28,910,28
35480,910_29,910,29
35481,910_30,910,30
35482,910_31,910,31
35483,910_32,910,32
35484,910_33,910,33
35485,910_34,910,34
35486,910_35,910,35
35487,910_36,910,36
35488,910_37,910,37
35489,910_38,910,38
35490,910_39,910,39
35491,911_1,911,1
35492,911_2,911,2
35493,911_3,911,3
35494,911_4,911,4
35495,911_5,911,5
35496,911_6,911,6
35497,911_7,911,7
35498,911_8,911,8
35499,911_9,911,9
35500,911_10,911,10
35501,911_11,911,11
35502,911_12,911,12
35503,911_13,911,13
35504,911_14,911,14
35505,911_15,911,15
35506,911_16,911,16
35507,911_17,911,17
35508,911_18,911,18
35509,911_19,911,19
35510,911_20,911,20
35511,911_21,911,21
35512,911_22,911,22
35513,911_23,911,23
35514,911_24,911,24
35515,911_25,911,25
35516,911_26,911,26
35517,911_27,911,27
35518,911_28,911,28
35519,911_29,911,29
35520,911_30,911,30
35521,911_31,911,31
35522,911_32,911,32
35523,911_33,911,33
35524,911_34,911,34
35525,911_35,911,35
35526,911_36,911,36
35527,911_37,911,37
35528,911_38,911,38
35529,911_39,911,39
35530,912_1,912,1
35531,912_2,912,2
35532,912_3,912,3
35533,912_4,912,4
35534,912_5,912,5
35535,912_6,912,6
35536,912_7,912,7
35537,912_8,912,8
35538,912_9,912,9
35539,912_10,912,10
35540,912_11,912,11
35541,912_12,912,12
35542,912_13,912,13
35543,912_14,912,14
35544,912_15,912,15
35545,912_16,912,16
35546,912_17,912,17
35547,912_18,912,18
35548,912_19,912,19
35549,912_20,912,20
35550,912_21,912,21
35551,912_22,912,22
35552,912_23,912,23
35553,912_24,912,24
35554,912_25,912,25
35555,912_26,912,26
35556,912_27,912,27
35557,912_28,912,28
35558,912_29,912,29
35559,912_30,912,30
35560,912_31,912,31
35561,912_32,912,32
35562,912_33,912,33
35563,912_34,912,34
35564,912_35,912,35
35565,912_36,912,36
35566,912_37,912,37
35567,912_38,912,38
35568,912_39,912,39
35569,913_1,913,1
35570,913_2,913,2
35571,913_3,913,3
35572,913_4,913,4
35573,913_5,913,5
35574,913_6,913,6
35575,913_7,913,7
35576,913_8,913,8
35577,913_9,913,9
35578,913_10,913,10
35579,913_11,913,11
35580,913_12,913,12
35581,913_13,913,13
35582,913_14,913,14
35583,913_15,913,15
35584,913_16,913,16
35585,913_17,913,17
35586,913_18,913,18
35587,913_19,913,19
35588,913_20,913,20
35589,913_21,913,21
35590,913_22,913,22
35591,913_23,913,23
35592,913_24,913,24
35593,913_25,913,25
35594,913_26,913,26
35595,913_27,913,27
35596,913_28,913,28
35597,913_29,913,29
35598,913_30,913,30
35599,913_31,913,31
35600,913_32,913,32
35601,913_33,913,33
35602,913_34,913,34
35603,913_35,913,35
35604,913_36,913,36
35605,913_37,913,37
35606,913_38,913,38
35607,913_39,913,39
35608,914_1,914,1
35609,914_2,914,2
35610,914_3,914,3
35611,914_4,914,4
35612,914_5,914,5
35613,914_6,914,6
35614,914_7,914,7
35615,914_8,914,8
35616,914_9,914,9
35617,914_10,914,10
35618,914_11,914,11
35619,914_12,914,12
35620,914_13,914,13
35621,914_14,914,14
35622,914_15,914,15
35623,914_16,914,16
35624,914_17,914,17
35625,914_18,914,18
35626,914_19,914,19
35627,914_20,914,20
35628,914_21,914,21
35629,914_22,914,22
35630,914_23,914,23
35631,914_24,914,24
35632,914_25,914,25
35633,914_26,914,26
35634,914_27,914,27
35635,914_28,914,28
35636,914_29,914,29
35637,914_30,914,30
35638,914_31,914,31
35639,914_32,914,32
35640,914_33,914,33
35641,914_34,914,34
35642,914_35,914,35
35643,914_36,914,36
35644,914_37,914,37
35645,914_38,914,38
35646,914_39,914,39
35647,915_1,915,1
35648,915_2,915,2
35649,915_3,915,3
35650,915_4,915,4
35651,915_5,915,5
35652,915_6,915,6
35653,915_7,915,7
35654,915_8,915,8
35655,915_9,915,9
35656,915_10,915,10
35657,915_11,915,11
35658,915_12,915,12
35659,915_13,915,13
35660,915_14,915,14
35661,915_15,915,15
35662,915_16,915,16
35663,915_17,915,17
35664,915_18,915,18
35665,915_19,915,19
35666,915_20,915,20
35667,915_21,915,21
35668,915_22,915,22
35669,915_23,915,23
35670,915_24,915,24
35671,915_25,915,25
35672,915_26,915,26
35673,915_27,915,27
35674,915_28,915,28
35675,915_29,915,29
35676,915_30,915,30
35677,915_31,915,31
35678,915_32,915,32
35679,915_33,915,33
35680,915_34,915,34
35681,915_35,915,35
35682,915_36,915,36
35683,915_37,915,37
35684,915_38,915,38
35685,915_39,915,39
35686,916_1,916,1
35687,916_2,916,2
35688,916_3,916,3
35689,916_4,916,4
35690,916_5,916,5
35691,916_6,916,6
35692,916_7,916,7
35693,916_8,916,8
35694,916_9,916,9
35695,916_10,916,10
35696,916_11,916,11
35697,916_12,916,12
35698,916_13,916,13
35699,916_14,916,14
35700,916_15,916,15
35701,916_16,916,16
35702,916_17,916,17
35703,916_18,916,18
35704,916_19,916,19
35705,916_20,916,20
35706,916_21,916,21
35707,916_22,916,22
35708,916_23,916,23
35709,916_24,916,24
35710,916_25,916,25
35711,916_26,916,26
35712,916_27,916,27
35713,916_28,916,28
35714,916_29,916,29
35715,916_30,916,30
35716,916_31,916,31
35717,916_32,916,32
35718,916_33,916,33
35719,916_34,916,34
35720,916_35,916,35
35721,916_36,916,36
35722,916_37,916,37
35723,916_38,916,38
35724,916_39,916,39
35725,917_1,917,1
35726,917_2,917,2
35727,917_3,917,3
35728,917_4,917,4
35729,917_5,917,5
35730,917_6,917,6
35731,917_7,917,7
35732,917_8,917,8
35733,917_9,917,9
35734,917_10,917,10
35735,917_11,917,11
35736,917_12,917,12
35737,917_13,917,13
35738,917_14,917,14
35739,917_15,917,15
35740,917_16,917,16
35741,917_17,917,17
35742,917_18,917,18
35743,917_19,917,19
35744,917_20,917,20
35745,917_21,917,21
35746,917_22,917,22
35747,917_23,917,23
35748,917_24,917,24
35749,917_25,917,25
35750,917_26,917,26
35751,917_27,917,27
35752,917_28,917,28
35753,917_29,917,29
35754,917_30,917,30
35755,917_31,917,31
35756,917_32,917,32
35757,917_33,917,33
35758,917_34,917,34
35759,917_35,917,35
35760,917_36,917,36
35761,917_37,917,37
35762,917_38,917,38
35763,917_39,917,39
35764,918_1,918,1
35765,918_2,918,2
35766,918_3,918,3
35767,918_4,918,4
35768,918_5,918,5
35769,918_6,918,6
35770,918_7,918,7
35771,918_8,918,8
35772,918_9,918,9
35773,918_10,918,10
35774,918_11,918,11
35775,918_12,918,12
35776,918_13,918,13
35777,918_14,918,14
35778,918_15,918,15
35779,918_16,918,16
35780,918_17,918,17
35781,918_18,918,18
35782,918_19,918,19
35783,918_20,918,20
35784,918_21,918,21
35785,918_22,918,22
35786,918_23,918,23
35787,918_24,918,24
35788,918_25,918,25
35789,918_26,918,26
35790,918_27,918,27
35791,918_28,918,28
35792,918_29,918,29
35793,918_30,918,30
35794,918_31,918,31
35795,918_32,918,32
35796,918_33,918,33
35797,918_34,918,34
35798,918_35,918,35
35799,918_36,918,36
35800,918_37,918,37
35801,918_38,918,38
35802,918_39,918,39
35803,919_1,919,1
35804,919_2,919,2
35805,919_3,919,3
35806,919_4,919,4
35807,919_5,919,5
35808,919_6,919,6
35809,919_7,919,7
35810,919_8,919,8
35811,919_9,919,9
35812,919_10,919,10
35813,919_11,919,11
35814,919_12,919,12
35815,919_13,919,13
35816,919_14,919,14
35817,919_15,919,15
35818,919_16,919,16
35819,919_17,919,17
35820,919_18,919,18
35821,919_19,919,19
35822,919_20,919,20
35823,919_21,919,21
35824,919_22,919,22
35825,919_23,919,23
35826,919_24,919,24
35827,919_25,919,25
35828,919_26,919,26
35829,919_27,919,27
35830,919_28,919,28
35831,919_29,919,29
35832,919_30,919,30
35833,919_31,919,31
35834,919_32,919,32
35835,919_33,919,33
35836,919_34,919,34
35837,919_35,919,35
35838,919_36,919,36
35839,919_37,919,37
35840,919_38,919,38
35841,919_39,919,39
35842,920_1,920,1
35843,920_2,920,2
35844,920_3,920,3
35845,920_4,920,4
35846,920_5,920,5
35847,920_6,920,6
35848,920_7,920,7
35849,920_8,920,8
35850,920_9,920,9
35851,920_10,920,10
35852,920_11,920,11
35853,920_12,920,12
35854,920_13,920,13
35855,920_14,920,14
35856,920_15,920,15
35857,920_16,920,16
35858,920_17,920,17
35859,920_18,920,18
35860,920_19,920,19
35861,920_20,920,20
35862,920_21,920,21
35863,920_22,920,22
35864,920_23,920,23
35865,920_24,920,24
35866,920_25,920,25
35867,920_26,920,26
35868,920_27,920,27
35869,920_28,920,28
35870,920_29,920,29
35871,920_30,920,30
35872,920_31,920,31
35873,920_32,920,32
35874,920_33,920,33
35875,920_34,920,34
35876,920_35,920,35
35877,920_36,920,36
35878,920_37,920,37
35879,920_38,920,38
35880,920_39,920,39
35881,921_1,921,1
35882,921_2,921,2
35883,921_3,921,3
35884,921_4,921,4
35885,921_5,921,5
35886,921_6,921,6
35887,921_7,921,7
35888,921_8,921,8
35889,921_9,921,9
35890,921_10,921,10
35891,921_11,921,11
35892,921_12,921,12
35893,921_13,921,13
35894,921_14,921,14
35895,921_15,921,15
35896,921_16,921,16
35897,921_17,921,17
35898,921_18,921,18
35899,921_19,921,19
35900,921_20,921,20
35901,921_21,921,21
35902,921_22,921,22
35903,921_23,921,23
35904,921_24,921,24
35905,921_25,921,25
35906,921_26,921,26
35907,921_27,921,27
35908,921_28,921,28
35909,921_29,921,29
35910,921_30,921,30
35911,921_31,921,31
35912,921_32,921,32
35913,921_33,921,33
35914,921_34,921,34
35915,921_35,921,35
35916,921_36,921,36
35917,921_37,921,37
35918,921_38,921,38
35919,921_39,921,39
35920,922_1,922,1
35921,922_2,922,2
35922,922_3,922,3
35923,922_4,922,4
35924,922_5,922,5
35925,922_6,922,6
35926,922_7,922,7
35927,922_8,922,8
35928,922_9,922,9
35929,922_10,922,10
35930,922_11,922,11
35931,922_12,922,12
35932,922_13,922,13
35933,922_14,922,14
35934,922_15,922,15
35935,922_16,922,16
35936,922_17,922,17
35937,922_18,922,18
35938,922_19,922,19
35939,922_20,922,20
35940,922_21,922,21
35941,922_22,922,22
35942,922_23,922,23
35943,922_24,922,24
35944,922_25,922,25
35945,922_26,922,26
35946,922_27,922,27
35947,922_28,922,28
35948,922_29,922,29
35949,922_30,922,30
35950,922_31,922,31
35951,922_32,922,32
35952,922_33,922,33
35953,922_34,922,34
35954,922_35,922,35
35955,922_36,922,36
35956,922_37,922,37
35957,922_38,922,38
35958,922_39,922,39
35959,923_1,923,1
35960,923_2,923,2
35961,923_3,923,3
35962,923_4,923,4
35963,923_5,923,5
35964,923_6,923,6
35965,923_7,923,7
35966,923_8,923,8
35967,923_9,923,9
35968,923_10,923,10
35969,923_11,923,11
35970,923_12,923,12
35971,923_13,923,13
35972,923_14,923,14
35973,923_15,923,15
35974,923_16,923,16
35975,923_17,923,17
35976,923_18,923,18
35977,923_19,923,19
35978,923_20,923,20
35979,923_21,923,21
35980,923_22,923,22
35981,923_23,923,23
35982,923_24,923,24
35983,923_25,923,25
35984,923_26,923,26
35985,923_27,923,27
35986,923_28,923,28
35987,923_29,923,29
35988,923_30,923,30
35989,923_31,923,31
35990,923_32,923,32
35991,923_33,923,33
35992,923_34,923,34
35993,923_35,923,35
35994,923_36,923,36
35995,923_37,923,37
35996,923_38,923,38
35997,923_39,923,39
35998,924_1,924,1
35999,924_2,924,2
36000,924_3,924,3
36001,924_4,924,4
36002,924_5,924,5
36003,924_6,924,6
36004,924_7,924,7
36005,924_8,924,8
36006,924_9,924,9
36007,924_10,924,10
36008,924_11,924,11
36009,924_12,924,12
36010,924_13,924,13
36011,924_14,924,14
36012,924_15,924,15
36013,924_16,924,16
36014,924_17,924,17
36015,924_18,924,18
36016,924_19,924,19
36017,924_20,924,20
36018,924_21,924,21
36019,924_22,924,22
36020,924_23,924,23
36021,924_24,924,24
36022,924_25,924,25
36023,924_26,924,26
36024,924_27,924,27
36025,924_28,924,28
36026,924_29,924,29
36027,924_30,924,30
36028,924_31,924,31
36029,924_32,924,32
36030,924_33,924,33
36031,924_34,924,34
36032,924_35,924,35
36033,924_36,924,36
36034,924_37,924,37
36035,924_38,924,38
36036,924_39,924,39
36037,925_1,925,1
36038,925_2,925,2
36039,925_3,925,3
36040,925_4,925,4
36041,925_5,925,5
36042,925_6,925,6
36043,925_7,925,7
36044,925_8,925,8
36045,925_9,925,9
36046,925_10,925,10
36047,925_11,925,11
36048,925_12,925,12
36049,925_13,925,13
36050,925_14,925,14
36051,925_15,925,15
36052,925_16,925,16
36053,925_17,925,17
36054,925_18,925,18
36055,925_19,925,19
36056,925_20,925,20
36057,925_21,925,21
36058,925_22,925,22
36059,925_23,925,23
36060,925_24,925,24
36061,925_25,925,25
36062,925_26,925,26
36063,925_27,925,27
36064,925_28,925,28
36065,925_29,925,29
36066,925_30,925,30
36067,925_31,925,31
36068,925_32,925,32
36069,925_33,925,33
36070,925_34,925,34
36071,925_35,925,35
36072,925_36,925,36
36073,925_37,925,37
36074,925_38,925,38
36075,925_39,925,39
36076,926_1,926,1
36077,926_2,926,2
36078,926_3,926,3
36079,926_4,926,4
36080,926_5,926,5
36081,926_6,926,6
36082,926_7,926,7
36083,926_8,926,8
36084,926_9,926,9
36085,926_10,926,10
36086,926_11,926,11
36087,926_12,926,12
36088,926_13,926,13
36089,926_14,926,14
36090,926_15,926,15
36091,926_16,926,16
36092,926_17,926,17
36093,926_18,926,18
36094,926_19,926,19
36095,926_20,926,20
36096,926_21,926,21
36097,926_22,926,22
36098,926_23,926,23
36099,926_24,926,24
36100,926_25,926,25
36101,926_26,926,26
36102,926_27,926,27
36103,926_28,926,28
36104,926_29,926,29
36105,926_30,926,30
36106,926_31,926,31
36107,926_32,926,32
36108,926_33,926,33
36109,926_34,926,34
36110,926_35,926,35
36111,926_36,926,36
36112,926_37,926,37
36113,926_38,926,38
36114,926_39,926,39
36115,927_1,927,1
36116,927_2,927,2
36117,927_3,927,3
36118,927_4,927,4
36119,927_5,927,5
36120,927_6,927,6
36121,927_7,927,7
36122,927_8,927,8
36123,927_9,927,9
36124,927_10,927,10
36125,927_11,927,11
36126,927_12,927,12
36127,927_13,927,13
36128,927_14,927,14
36129,927_15,927,15
36130,927_16,927,16
36131,927_17,927,17
36132,927_18,927,18
36133,927_19,927,19
36134,927_20,927,20
36135,927_21,927,21
36136,927_22,927,22
36137,927_23,927,23
36138,927_24,927,24
36139,927_25,927,25
36140,927_26,927,26
36141,927_27,927,27
36142,927_28,927,28
36143,927_29,927,29
36144,927_30,927,30
36145,927_31,927,31
36146,927_32,927,32
36147,927_33,927,33
36148,927_34,927,34
36149,927_35,927,35
36150,927_36,927,36
36151,927_37,927,37
36152,927_38,927,38
36153,927_39,927,39
36154,928_1,928,1
36155,928_2,928,2
36156,928_3,928,3
36157,928_4,928,4
36158,928_5,928,5
36159,928_6,928,6
36160,928_7,928,7
36161,928_8,928,8
36162,928_9,928,9
36163,928_10,928,10
36164,928_11,928,11
36165,928_12,928,12
36166,928_13,928,13
36167,928_14,928,14
36168,928_15,928,15
36169,928_16,928,16
36170,928_17,928,17
36171,928_18,928,18
36172,928_19,928,19
36173,928_20,928,20
36174,928_21,928,21
36175,928_22,928,22
36176,928_23,928,23
36177,928_24,928,24
36178,928_25,928,25
36179,928_26,928,26
36180,928_27,928,27
36181,928_28,928,28
36182,928_29,928,29
36183,928_30,928,30
36184,928_31,928,31
36185,928_32,928,32
36186,928_33,928,33
36187,928_34,928,34
36188,928_35,928,35
36189,928_36,928,36
36190,928_37,928,37
36191,928_38,928,38
36192,928_39,928,39
36193,929_1,929,1
36194,929_2,929,2
36195,929_3,929,3
36196,929_4,929,4
36197,929_5,929,5
36198,929_6,929,6
36199,929_7,929,7
36200,929_8,929,8
36201,929_9,929,9
36202,929_10,929,10
36203,929_11,929,11
36204,929_12,929,12
36205,929_13,929,13
36206,929_14,929,14
36207,929_15,929,15
36208,929_16,929,16
36209,929_17,929,17
36210,929_18,929,18
36211,929_19,929,19
36212,929_20,929,20
36213,929_21,929,21
36214,929_22,929,22
36215,929_23,929,23
36216,929_24,929,24
36217,929_25,929,25
36218,929_26,929,26
36219,929_27,929,27
36220,929_28,929,28
36221,929_29,929,29
36222,929_30,929,30
36223,929_31,929,31
36224,929_32,929,32
36225,929_33,929,33
36226,929_34,929,34
36227,929_35,929,35
36228,929_36,929,36
36229,929_37,929,37
36230,929_38,929,38
36231,929_39,929,39
36232,930_1,930,1
36233,930_2,930,2
36234,930_3,930,3
36235,930_4,930,4
36236,930_5,930,5
36237,930_6,930,6
36238,930_7,930,7
36239,930_8,930,8
36240,930_9,930,9
36241,930_10,930,10
36242,930_11,930,11
36243,930_12,930,12
36244,930_13,930,13
36245,930_14,930,14
36246,930_15,930,15
36247,930_16,930,16
36248,930_17,930,17
36249,930_18,930,18
36250,930_19,930,19
36251,930_20,930,20
36252,930_21,930,21
36253,930_22,930,22
36254,930_23,930,23
36255,930_24,930,24
36256,930_25,930,25
36257,930_26,930,26
36258,930_27,930,27
36259,930_28,930,28
36260,930_29,930,29
36261,930_30,930,30
36262,930_31,930,31
36263,930_32,930,32
36264,930_33,930,33
36265,930_34,930,34
36266,930_35,930,35
36267,930_36,930,36
36268,930_37,930,37
36269,930_38,930,38
36270,930_39,930,39
36271,931_1,931,1
36272,931_2,931,2
36273,931_3,931,3
36274,931_4,931,4
36275,931_5,931,5
36276,931_6,931,6
36277,931_7,931,7
36278,931_8,931,8
36279,931_9,931,9
36280,931_10,931,10
36281,931_11,931,11
36282,931_12,931,12
36283,931_13,931,13
36284,931_14,931,14
36285,931_15,931,15
36286,931_16,931,16
36287,931_17,931,17
36288,931_18,931,18
36289,931_19,931,19
36290,931_20,931,20
36291,931_21,931,21
36292,931_22,931,22
36293,931_23,931,23
36294,931_24,931,24
36295,931_25,931,25
36296,931_26,931,26
36297,931_27,931,27
36298,931_28,931,28
36299,931_29,931,29
36300,931_30,931,30
36301,931_31,931,31
36302,931_32,931,32
36303,931_33,931,33
36304,931_34,931,34
36305,931_35,931,35
36306,931_36,931,36
36307,931_37,931,37
36308,931_38,931,38
36309,931_39,931,39
36310,932_1,932,1
36311,932_2,932,2
36312,932_3,932,3
